FECHA HECHO,COD_DEPTO,DEPARTAMENTO,COD_MUNI,MUNICIPIO,CANTIDAD
14/10/2022,25,CUNDINAMARCA,25214,COTA,2
14/10/2022,25,CUNDINAMARCA,25758,SOPO,1
14/10/2022,25,CUNDINAMARCA,25799,TENJO,1
14/10/2022,25,CUNDINAMARCA,25817,TOCANCIPA,1
14/10/2022,25,CUNDINAMARCA,25899,ZIPAQUIRA,2
15/10/2022,25,CUNDINAMARCA,25126,CAJICA,1
15/10/2022,25,CUNDINAMARCA,25175,CHIA,9
15/10/2022,25,CUNDINAMARCA,25214,COTA,2
15/10/2022,25,CUNDINAMARCA,25295,GACHANCIPA,1
15/10/2022,25,CUNDINAMARCA,25758,SOPO,1
15/10/2022,25,CUNDINAMARCA,25817,TOCANCIPA,1
15/10/2022,25,CUNDINAMARCA,25899,ZIPAQUIRA,5
16/10/2022,25,CUNDINAMARCA,25126,CAJICA,3
16/10/2022,25,CUNDINAMARCA,25175,CHIA,4
16/10/2022,25,CUNDINAMARCA,25214,COTA,3
16/10/2022,25,CUNDINAMARCA,25785,TABIO,2
16/10/2022,25,CUNDINAMARCA,25817,TOCANCIPA,2
16/10/2022,25,CUNDINAMARCA,25899,ZIPAQUIRA,3
17/10/2022,25,CUNDINAMARCA,25126,CAJICA,3
17/10/2022,25,CUNDINAMARCA,25175,CHIA,2
17/10/2022,25,CUNDINAMARCA,25200,COGUA,1
17/10/2022,25,CUNDINAMARCA,25214,COTA,2
17/10/2022,25,CUNDINAMARCA,25486,NEMOCON,1
17/10/2022,25,CUNDINAMARCA,25758,SOPO,1
17/10/2022,25,CUNDINAMARCA,25785,TABIO,1
17/10/2022,25,CUNDINAMARCA,25899,ZIPAQUIRA,2
18/10/2022,25,CUNDINAMARCA,25126,CAJICA,1
18/10/2022,25,CUNDINAMARCA,25175,CHIA,3
18/10/2022,25,CUNDINAMARCA,25214,COTA,2
18/10/2022,25,CUNDINAMARCA,25295,GACHANCIPA,1
18/10/2022,25,CUNDINAMARCA,25758,SOPO,1
18/10/2022,25,CUNDINAMARCA,25785,TABIO,2
18/10/2022,25,CUNDINAMARCA,25799,TENJO,3
18/10/2022,25,CUNDINAMARCA,25899,ZIPAQUIRA,2
19/10/2022,25,CUNDINAMARCA,25126,CAJICA,1
19/10/2022,25,CUNDINAMARCA,25175,CHIA,11
19/10/2022,25,CUNDINAMARCA,25214,COTA,5
19/10/2022,25,CUNDINAMARCA,25799,TENJO,1
19/10/2022,25,CUNDINAMARCA,25817,TOCANCIPA,2
19/10/2022,25,CUNDINAMARCA,25899,ZIPAQUIRA,5
20/10/2022,25,CUNDINAMARCA,25126,CAJICA,2
20/10/2022,25,CUNDINAMARCA,25175,CHIA,8
20/10/2022,25,CUNDINAMARCA,25214,COTA,3
20/10/2022,25,CUNDINAMARCA,25799,TENJO,2
20/10/2022,25,CUNDINAMARCA,25899,ZIPAQUIRA,7
21/10/2022,25,CUNDINAMARCA,25126,CAJICA,4
21/10/2022,25,CUNDINAMARCA,25175,CHIA,7
21/10/2022,25,CUNDINAMARCA,25214,COTA,1
21/10/2022,25,CUNDINAMARCA,25758,SOPO,2
21/10/2022,25,CUNDINAMARCA,25817,TOCANCIPA,1
21/10/2022,25,CUNDINAMARCA,25899,ZIPAQUIRA,7
22/10/2022,25,CUNDINAMARCA,25126,CAJICA,3
22/10/2022,25,CUNDINAMARCA,25175,CHIA,5
22/10/2022,25,CUNDINAMARCA,25214,COTA,2
22/10/2022,25,CUNDINAMARCA,25758,SOPO,2
22/10/2022,25,CUNDINAMARCA,25817,TOCANCIPA,2
22/10/2022,25,CUNDINAMARCA,25899,ZIPAQUIRA,6
23/10/2022,25,CUNDINAMARCA,25126,CAJICA,2
23/10/2022,25,CUNDINAMARCA,25175,CHIA,4
23/10/2022,25,CUNDINAMARCA,25214,COTA,3
23/10/2022,25,CUNDINAMARCA,25817,TOCANCIPA,1
23/10/2022,25,CUNDINAMARCA,25899,ZIPAQUIRA,2
24/10/2022,25,CUNDINAMARCA,25126,CAJICA,2
24/10/2022,25,CUNDINAMARCA,25175,CHIA,4
24/10/2022,25,CUNDINAMARCA,25799,TENJO,2
24/10/2022,25,CUNDINAMARCA,25817,TOCANCIPA,1
24/10/2022,25,CUNDINAMARCA,25899,ZIPAQUIRA,6
25/10/2022,25,CUNDINAMARCA,25126,CAJICA,2
25/10/2022,25,CUNDINAMARCA,25175,CHIA,6
25/10/2022,25,CUNDINAMARCA,25214,COTA,1
25/10/2022,25,CUNDINAMARCA,25785,TABIO,2
25/10/2022,25,CUNDINAMARCA,25817,TOCANCIPA,3
25/10/2022,25,CUNDINAMARCA,25899,ZIPAQUIRA,2
26/10/2022,25,CUNDINAMARCA,25126,CAJICA,2
26/10/2022,25,CUNDINAMARCA,25175,CHIA,5
26/10/2022,25,CUNDINAMARCA,25214,COTA,3
26/10/2022,25,CUNDINAMARCA,25486,NEMOCON,1
26/10/2022,25,CUNDINAMARCA,25799,TENJO,1
26/10/2022,25,CUNDINAMARCA,25817,TOCANCIPA,2
26/10/2022,25,CUNDINAMARCA,25899,ZIPAQUIRA,2
27/10/2022,25,CUNDINAMARCA,25126,CAJICA,3
27/10/2022,25,CUNDINAMARCA,25175,CHIA,15
27/10/2022,25,CUNDINAMARCA,25214,COTA,4
27/10/2022,25,CUNDINAMARCA,25486,NEMOCON,1
27/10/2022,25,CUNDINAMARCA,25758,SOPO,1
27/10/2022,25,CUNDINAMARCA,25799,TENJO,1
27/10/2022,25,CUNDINAMARCA,25899,ZIPAQUIRA,5
28/10/2022,25,CUNDINAMARCA,25126,CAJICA,3
28/10/2022,25,CUNDINAMARCA,25175,CHIA,11
28/10/2022,25,CUNDINAMARCA,25214,COTA,2
28/10/2022,25,CUNDINAMARCA,25758,SOPO,2
28/10/2022,25,CUNDINAMARCA,25799,TENJO,1
28/10/2022,25,CUNDINAMARCA,25817,TOCANCIPA,1
28/10/2022,25,CUNDINAMARCA,25899,ZIPAQUIRA,4
29/10/2022,25,CUNDINAMARCA,25175,CHIA,22
29/10/2022,25,CUNDINAMARCA,25214,COTA,3
29/10/2022,25,CUNDINAMARCA,25758,SOPO,3
29/10/2022,25,CUNDINAMARCA,25785,TABIO,1
29/10/2022,25,CUNDINAMARCA,25899,ZIPAQUIRA,2
30/10/2022,25,CUNDINAMARCA,25126,CAJICA,4
30/10/2022,25,CUNDINAMARCA,25175,CHIA,17
30/10/2022,25,CUNDINAMARCA,25785,TABIO,1
30/10/2022,25,CUNDINAMARCA,25899,ZIPAQUIRA,4
31/10/2022,25,CUNDINAMARCA,25126,CAJICA,3
31/10/2022,25,CUNDINAMARCA,25175,CHIA,6
31/10/2022,25,CUNDINAMARCA,25214,COTA,1
31/10/2022,25,CUNDINAMARCA,25799,TENJO,1
31/10/2022,25,CUNDINAMARCA,25817,TOCANCIPA,3
31/10/2022,25,CUNDINAMARCA,25899,ZIPAQUIRA,6
01/11/2022,25,CUNDINAMARCA,25126,CAJICA,4
01/11/2022,25,CUNDINAMARCA,25175,CHIA,6
01/11/2022,25,CUNDINAMARCA,25214,COTA,4
01/11/2022,25,CUNDINAMARCA,25758,SOPO,2
01/11/2022,25,CUNDINAMARCA,25785,TABIO,1
01/11/2022,25,CUNDINAMARCA,25899,ZIPAQUIRA,4
02/11/2022,25,CUNDINAMARCA,25126,CAJICA,6
02/11/2022,25,CUNDINAMARCA,25175,CHIA,8
02/11/2022,25,CUNDINAMARCA,25214,COTA,3
02/11/2022,25,CUNDINAMARCA,25295,GACHANCIPA,1
02/11/2022,25,CUNDINAMARCA,25799,TENJO,1
02/11/2022,25,CUNDINAMARCA,25817,TOCANCIPA,1
02/11/2022,25,CUNDINAMARCA,25899,ZIPAQUIRA,1
03/11/2022,25,CUNDINAMARCA,25126,CAJICA,3
03/11/2022,25,CUNDINAMARCA,25175,CHIA,6
03/11/2022,25,CUNDINAMARCA,25214,COTA,3
03/11/2022,25,CUNDINAMARCA,25486,NEMOCON,1
03/11/2022,25,CUNDINAMARCA,25758,SOPO,1
03/11/2022,25,CUNDINAMARCA,25817,TOCANCIPA,1
03/11/2022,25,CUNDINAMARCA,25899,ZIPAQUIRA,4
04/11/2022,25,CUNDINAMARCA,25126,CAJICA,5
04/11/2022,25,CUNDINAMARCA,25175,CHIA,9
04/11/2022,25,CUNDINAMARCA,25214,COTA,3
04/11/2022,25,CUNDINAMARCA,25295,GACHANCIPA,1
04/11/2022,25,CUNDINAMARCA,25799,TENJO,2
04/11/2022,25,CUNDINAMARCA,25817,TOCANCIPA,2
04/11/2022,25,CUNDINAMARCA,25899,ZIPAQUIRA,3
05/11/2022,25,CUNDINAMARCA,25126,CAJICA,1
05/11/2022,25,CUNDINAMARCA,25175,CHIA,8
05/11/2022,25,CUNDINAMARCA,25214,COTA,2
05/11/2022,25,CUNDINAMARCA,25785,TABIO,1
05/11/2022,25,CUNDINAMARCA,25799,TENJO,2
06/11/2022,25,CUNDINAMARCA,25126,CAJICA,2
06/11/2022,25,CUNDINAMARCA,25175,CHIA,1
06/11/2022,25,CUNDINAMARCA,25214,COTA,1
06/11/2022,25,CUNDINAMARCA,25899,ZIPAQUIRA,3
07/11/2022,25,CUNDINAMARCA,25126,CAJICA,2
07/11/2022,25,CUNDINAMARCA,25175,CHIA,3
07/11/2022,25,CUNDINAMARCA,25214,COTA,3
07/11/2022,25,CUNDINAMARCA,25785,TABIO,1
07/11/2022,25,CUNDINAMARCA,25817,TOCANCIPA,1
07/11/2022,25,CUNDINAMARCA,25899,ZIPAQUIRA,1
08/11/2022,25,CUNDINAMARCA,25126,CAJICA,1
08/11/2022,25,CUNDINAMARCA,25175,CHIA,6
08/11/2022,25,CUNDINAMARCA,25214,COTA,2
08/11/2022,25,CUNDINAMARCA,25785,TABIO,2
08/11/2022,25,CUNDINAMARCA,25799,TENJO,2
08/11/2022,25,CUNDINAMARCA,25817,TOCANCIPA,1
08/11/2022,25,CUNDINAMARCA,25899,ZIPAQUIRA,1
09/11/2022,25,CUNDINAMARCA,25126,CAJICA,4
09/11/2022,25,CUNDINAMARCA,25175,CHIA,6
09/11/2022,25,CUNDINAMARCA,25214,COTA,4
09/11/2022,25,CUNDINAMARCA,25817,TOCANCIPA,1
09/11/2022,25,CUNDINAMARCA,25899,ZIPAQUIRA,4
10/11/2022,25,CUNDINAMARCA,25126,CAJICA,2
10/11/2022,25,CUNDINAMARCA,25175,CHIA,9
10/11/2022,25,CUNDINAMARCA,25200,COGUA,1
10/11/2022,25,CUNDINAMARCA,25214,COTA,2
10/11/2022,25,CUNDINAMARCA,25295,GACHANCIPA,1
10/11/2022,25,CUNDINAMARCA,25785,TABIO,1
10/11/2022,25,CUNDINAMARCA,25899,ZIPAQUIRA,2
11/11/2022,25,CUNDINAMARCA,25126,CAJICA,2
11/11/2022,25,CUNDINAMARCA,25175,CHIA,6
11/11/2022,25,CUNDINAMARCA,25214,COTA,2
12/11/2022,25,CUNDINAMARCA,25126,CAJICA,2
12/11/2022,25,CUNDINAMARCA,25175,CHIA,3
12/11/2022,25,CUNDINAMARCA,25200,COGUA,1
12/11/2022,25,CUNDINAMARCA,25214,COTA,1
12/11/2022,25,CUNDINAMARCA,25817,TOCANCIPA,1
12/11/2022,25,CUNDINAMARCA,25899,ZIPAQUIRA,1
13/11/2022,25,CUNDINAMARCA,25126,CAJICA,1
13/11/2022,25,CUNDINAMARCA,25175,CHIA,5
13/11/2022,25,CUNDINAMARCA,25214,COTA,1
13/11/2022,25,CUNDINAMARCA,25899,ZIPAQUIRA,1
14/11/2022,25,CUNDINAMARCA,25126,CAJICA,1
14/11/2022,25,CUNDINAMARCA,25817,TOCANCIPA,1
14/11/2022,25,CUNDINAMARCA,25899,ZIPAQUIRA,2
15/11/2022,25,CUNDINAMARCA,25126,CAJICA,3
15/11/2022,25,CUNDINAMARCA,25175,CHIA,7
15/11/2022,25,CUNDINAMARCA,25899,ZIPAQUIRA,5
16/11/2022,25,CUNDINAMARCA,25126,CAJICA,4
16/11/2022,25,CUNDINAMARCA,25175,CHIA,8
16/11/2022,25,CUNDINAMARCA,25214,COTA,2
16/11/2022,25,CUNDINAMARCA,25486,NEMOCON,1
16/11/2022,25,CUNDINAMARCA,25758,SOPO,1
16/11/2022,25,CUNDINAMARCA,25799,TENJO,1
16/11/2022,25,CUNDINAMARCA,25817,TOCANCIPA,3
16/11/2022,25,CUNDINAMARCA,25899,ZIPAQUIRA,5
17/11/2022,25,CUNDINAMARCA,25126,CAJICA,2
17/11/2022,25,CUNDINAMARCA,25175,CHIA,10
17/11/2022,25,CUNDINAMARCA,25214,COTA,3
17/11/2022,25,CUNDINAMARCA,25799,TENJO,3
17/11/2022,25,CUNDINAMARCA,25817,TOCANCIPA,2
17/11/2022,25,CUNDINAMARCA,25899,ZIPAQUIRA,4
18/11/2022,25,CUNDINAMARCA,25126,CAJICA,2
18/11/2022,25,CUNDINAMARCA,25175,CHIA,4
18/11/2022,25,CUNDINAMARCA,25799,TENJO,1
18/11/2022,25,CUNDINAMARCA,25817,TOCANCIPA,3
18/11/2022,25,CUNDINAMARCA,25899,ZIPAQUIRA,2
19/11/2022,25,CUNDINAMARCA,25126,CAJICA,5
19/11/2022,25,CUNDINAMARCA,25175,CHIA,9
19/11/2022,25,CUNDINAMARCA,25200,COGUA,1
19/11/2022,25,CUNDINAMARCA,25214,COTA,2
19/11/2022,25,CUNDINAMARCA,25785,TABIO,2
19/11/2022,25,CUNDINAMARCA,25799,TENJO,1
19/11/2022,25,CUNDINAMARCA,25817,TOCANCIPA,2
19/11/2022,25,CUNDINAMARCA,25899,ZIPAQUIRA,5
20/11/2022,25,CUNDINAMARCA,25126,CAJICA,3
20/11/2022,25,CUNDINAMARCA,25175,CHIA,5
20/11/2022,25,CUNDINAMARCA,25214,COTA,1
20/11/2022,25,CUNDINAMARCA,25817,TOCANCIPA,1
20/11/2022,25,CUNDINAMARCA,25899,ZIPAQUIRA,9
21/11/2022,25,CUNDINAMARCA,25126,CAJICA,1
21/11/2022,25,CUNDINAMARCA,25175,CHIA,12
21/11/2022,25,CUNDINAMARCA,25817,TOCANCIPA,2
21/11/2022,25,CUNDINAMARCA,25899,ZIPAQUIRA,2
22/11/2022,25,CUNDINAMARCA,25126,CAJICA,1
22/11/2022,25,CUNDINAMARCA,25175,CHIA,6
22/11/2022,25,CUNDINAMARCA,25817,TOCANCIPA,2
22/11/2022,25,CUNDINAMARCA,25899,ZIPAQUIRA,5
23/11/2022,25,CUNDINAMARCA,25126,CAJICA,2
23/11/2022,25,CUNDINAMARCA,25175,CHIA,5
23/11/2022,25,CUNDINAMARCA,25214,COTA,2
23/11/2022,25,CUNDINAMARCA,25799,TENJO,2
23/11/2022,25,CUNDINAMARCA,25817,TOCANCIPA,2
24/11/2022,25,CUNDINAMARCA,25126,CAJICA,2
24/11/2022,25,CUNDINAMARCA,25175,CHIA,6
24/11/2022,25,CUNDINAMARCA,25214,COTA,3
24/11/2022,25,CUNDINAMARCA,25817,TOCANCIPA,1
24/11/2022,25,CUNDINAMARCA,25899,ZIPAQUIRA,6
25/11/2022,25,CUNDINAMARCA,25126,CAJICA,5
25/11/2022,25,CUNDINAMARCA,25175,CHIA,8
25/11/2022,25,CUNDINAMARCA,25200,COGUA,1
25/11/2022,25,CUNDINAMARCA,25214,COTA,2
25/11/2022,25,CUNDINAMARCA,25295,GACHANCIPA,1
25/11/2022,25,CUNDINAMARCA,25758,SOPO,1
25/11/2022,25,CUNDINAMARCA,25817,TOCANCIPA,1
25/11/2022,25,CUNDINAMARCA,25899,ZIPAQUIRA,3
26/11/2022,25,CUNDINAMARCA,25126,CAJICA,6
26/11/2022,25,CUNDINAMARCA,25175,CHIA,5
26/11/2022,25,CUNDINAMARCA,25200,COGUA,1
26/11/2022,25,CUNDINAMARCA,25214,COTA,2
26/11/2022,25,CUNDINAMARCA,25758,SOPO,5
26/11/2022,25,CUNDINAMARCA,25785,TABIO,1
26/11/2022,25,CUNDINAMARCA,25817,TOCANCIPA,1
26/11/2022,25,CUNDINAMARCA,25899,ZIPAQUIRA,2
27/11/2022,25,CUNDINAMARCA,25126,CAJICA,2
27/11/2022,25,CUNDINAMARCA,25175,CHIA,8
27/11/2022,25,CUNDINAMARCA,25214,COTA,3
27/11/2022,25,CUNDINAMARCA,25295,GACHANCIPA,2
27/11/2022,25,CUNDINAMARCA,25758,SOPO,5
27/11/2022,25,CUNDINAMARCA,25817,TOCANCIPA,1
27/11/2022,25,CUNDINAMARCA,25899,ZIPAQUIRA,2
28/11/2022,25,CUNDINAMARCA,25126,CAJICA,4
28/11/2022,25,CUNDINAMARCA,25175,CHIA,2
28/11/2022,25,CUNDINAMARCA,25214,COTA,4
28/11/2022,25,CUNDINAMARCA,25295,GACHANCIPA,1
28/11/2022,25,CUNDINAMARCA,25486,NEMOCON,1
28/11/2022,25,CUNDINAMARCA,25817,TOCANCIPA,7
28/11/2022,25,CUNDINAMARCA,25899,ZIPAQUIRA,2
29/11/2022,25,CUNDINAMARCA,25126,CAJICA,2
29/11/2022,25,CUNDINAMARCA,25175,CHIA,6
29/11/2022,25,CUNDINAMARCA,25214,COTA,4
29/11/2022,25,CUNDINAMARCA,25899,ZIPAQUIRA,4
30/11/2022,25,CUNDINAMARCA,25126,CAJICA,6
30/11/2022,25,CUNDINAMARCA,25175,CHIA,10
30/11/2022,25,CUNDINAMARCA,25214,COTA,7
30/11/2022,25,CUNDINAMARCA,25295,GACHANCIPA,1
30/11/2022,25,CUNDINAMARCA,25799,TENJO,1
30/11/2022,25,CUNDINAMARCA,25817,TOCANCIPA,1
30/11/2022,25,CUNDINAMARCA,25899,ZIPAQUIRA,3
01/12/2022,25,CUNDINAMARCA,25126,CAJICA,3
01/12/2022,25,CUNDINAMARCA,25175,CHIA,6
01/12/2022,25,CUNDINAMARCA,25200,COGUA,1
01/12/2022,25,CUNDINAMARCA,25214,COTA,1
01/12/2022,25,CUNDINAMARCA,25785,TABIO,1
01/12/2022,25,CUNDINAMARCA,25799,TENJO,2
01/12/2022,25,CUNDINAMARCA,25817,TOCANCIPA,1
01/12/2022,25,CUNDINAMARCA,25899,ZIPAQUIRA,5
02/12/2022,25,CUNDINAMARCA,25126,CAJICA,13
02/12/2022,25,CUNDINAMARCA,25175,CHIA,8
02/12/2022,25,CUNDINAMARCA,25785,TABIO,2
02/12/2022,25,CUNDINAMARCA,25817,TOCANCIPA,1
02/12/2022,25,CUNDINAMARCA,25899,ZIPAQUIRA,10
03/12/2022,25,CUNDINAMARCA,25126,CAJICA,2
03/12/2022,25,CUNDINAMARCA,25175,CHIA,6
03/12/2022,25,CUNDINAMARCA,25200,COGUA,1
03/12/2022,25,CUNDINAMARCA,25214,COTA,1
03/12/2022,25,CUNDINAMARCA,25785,TABIO,1
03/12/2022,25,CUNDINAMARCA,25817,TOCANCIPA,1
03/12/2022,25,CUNDINAMARCA,25899,ZIPAQUIRA,3
04/12/2022,25,CUNDINAMARCA,25126,CAJICA,1
04/12/2022,25,CUNDINAMARCA,25175,CHIA,4
04/12/2022,25,CUNDINAMARCA,25214,COTA,1
04/12/2022,25,CUNDINAMARCA,25295,GACHANCIPA,2
04/12/2022,25,CUNDINAMARCA,25899,ZIPAQUIRA,2
05/12/2022,25,CUNDINAMARCA,25126,CAJICA,4
05/12/2022,25,CUNDINAMARCA,25175,CHIA,5
05/12/2022,25,CUNDINAMARCA,25214,COTA,2
05/12/2022,25,CUNDINAMARCA,25899,ZIPAQUIRA,9
06/12/2022,25,CUNDINAMARCA,25126,CAJICA,8
06/12/2022,25,CUNDINAMARCA,25175,CHIA,3
06/12/2022,25,CUNDINAMARCA,25214,COTA,8
06/12/2022,25,CUNDINAMARCA,25817,TOCANCIPA,2
06/12/2022,25,CUNDINAMARCA,25899,ZIPAQUIRA,8
07/12/2022,25,CUNDINAMARCA,25126,CAJICA,2
07/12/2022,25,CUNDINAMARCA,25175,CHIA,6
07/12/2022,25,CUNDINAMARCA,25214,COTA,3
07/12/2022,25,CUNDINAMARCA,25799,TENJO,1
07/12/2022,25,CUNDINAMARCA,25817,TOCANCIPA,2
07/12/2022,25,CUNDINAMARCA,25899,ZIPAQUIRA,3
08/12/2022,25,CUNDINAMARCA,25126,CAJICA,2
08/12/2022,25,CUNDINAMARCA,25175,CHIA,1
08/12/2022,25,CUNDINAMARCA,25899,ZIPAQUIRA,4
09/12/2022,25,CUNDINAMARCA,25175,CHIA,2
09/12/2022,25,CUNDINAMARCA,25214,COTA,3
09/12/2022,25,CUNDINAMARCA,25899,ZIPAQUIRA,1
10/12/2022,25,CUNDINAMARCA,25126,CAJICA,6
10/12/2022,25,CUNDINAMARCA,25175,CHIA,5
10/12/2022,25,CUNDINAMARCA,25214,COTA,4
10/12/2022,25,CUNDINAMARCA,25758,SOPO,1
10/12/2022,25,CUNDINAMARCA,25899,ZIPAQUIRA,2
11/12/2022,25,CUNDINAMARCA,25126,CAJICA,6
11/12/2022,25,CUNDINAMARCA,25175,CHIA,7
11/12/2022,25,CUNDINAMARCA,25214,COTA,1
11/12/2022,25,CUNDINAMARCA,25295,GACHANCIPA,1
11/12/2022,25,CUNDINAMARCA,25758,SOPO,1
11/12/2022,25,CUNDINAMARCA,25799,TENJO,2
11/12/2022,25,CUNDINAMARCA,25817,TOCANCIPA,2
11/12/2022,25,CUNDINAMARCA,25899,ZIPAQUIRA,2
12/12/2022,25,CUNDINAMARCA,25126,CAJICA,2
12/12/2022,25,CUNDINAMARCA,25175,CHIA,11
12/12/2022,25,CUNDINAMARCA,25214,COTA,2
12/12/2022,25,CUNDINAMARCA,25899,ZIPAQUIRA,4
13/12/2022,25,CUNDINAMARCA,25126,CAJICA,3
13/12/2022,25,CUNDINAMARCA,25175,CHIA,6
13/12/2022,25,CUNDINAMARCA,25214,COTA,2
13/12/2022,25,CUNDINAMARCA,25758,SOPO,1
13/12/2022,25,CUNDINAMARCA,25799,TENJO,2
13/12/2022,25,CUNDINAMARCA,25899,ZIPAQUIRA,4
14/12/2022,25,CUNDINAMARCA,25126,CAJICA,3
14/12/2022,25,CUNDINAMARCA,25175,CHIA,7
14/12/2022,25,CUNDINAMARCA,25214,COTA,2
15/12/2022,25,CUNDINAMARCA,25126,CAJICA,1
15/12/2022,25,CUNDINAMARCA,25175,CHIA,6
15/12/2022,25,CUNDINAMARCA,25899,ZIPAQUIRA,1
16/12/2022,25,CUNDINAMARCA,25126,CAJICA,2
16/12/2022,25,CUNDINAMARCA,25175,CHIA,9
16/12/2022,25,CUNDINAMARCA,25214,COTA,1
16/12/2022,25,CUNDINAMARCA,25758,SOPO,2
16/12/2022,25,CUNDINAMARCA,25785,TABIO,1
16/12/2022,25,CUNDINAMARCA,25817,TOCANCIPA,1
16/12/2022,25,CUNDINAMARCA,25899,ZIPAQUIRA,3
17/12/2022,25,CUNDINAMARCA,25126,CAJICA,2
17/12/2022,25,CUNDINAMARCA,25175,CHIA,4
17/12/2022,25,CUNDINAMARCA,25486,NEMOCON,1
17/12/2022,25,CUNDINAMARCA,25817,TOCANCIPA,2
17/12/2022,25,CUNDINAMARCA,25899,ZIPAQUIRA,4
18/12/2022,25,CUNDINAMARCA,25126,CAJICA,3
18/12/2022,25,CUNDINAMARCA,25175,CHIA,5
18/12/2022,25,CUNDINAMARCA,25295,GACHANCIPA,1
18/12/2022,25,CUNDINAMARCA,25758,SOPO,1
18/12/2022,25,CUNDINAMARCA,25799,TENJO,1
18/12/2022,25,CUNDINAMARCA,25817,TOCANCIPA,1
18/12/2022,25,CUNDINAMARCA,25899,ZIPAQUIRA,5
19/12/2022,25,CUNDINAMARCA,25126,CAJICA,2
19/12/2022,25,CUNDINAMARCA,25175,CHIA,8
19/12/2022,25,CUNDINAMARCA,25200,COGUA,1
19/12/2022,25,CUNDINAMARCA,25214,COTA,5
19/12/2022,25,CUNDINAMARCA,25295,GACHANCIPA,1
19/12/2022,25,CUNDINAMARCA,25799,TENJO,1
19/12/2022,25,CUNDINAMARCA,25817,TOCANCIPA,1
19/12/2022,25,CUNDINAMARCA,25899,ZIPAQUIRA,1
20/12/2022,25,CUNDINAMARCA,25126,CAJICA,2
20/12/2022,25,CUNDINAMARCA,25175,CHIA,14
20/12/2022,25,CUNDINAMARCA,25214,COTA,3
20/12/2022,25,CUNDINAMARCA,25785,TABIO,1
20/12/2022,25,CUNDINAMARCA,25799,TENJO,1
20/12/2022,25,CUNDINAMARCA,25817,TOCANCIPA,1
20/12/2022,25,CUNDINAMARCA,25899,ZIPAQUIRA,4
21/12/2022,25,CUNDINAMARCA,25126,CAJICA,1
21/12/2022,25,CUNDINAMARCA,25175,CHIA,6
21/12/2022,25,CUNDINAMARCA,25214,COTA,1
21/12/2022,25,CUNDINAMARCA,25486,NEMOCON,1
21/12/2022,25,CUNDINAMARCA,25758,SOPO,1
21/12/2022,25,CUNDINAMARCA,25899,ZIPAQUIRA,7
22/12/2022,25,CUNDINAMARCA,25126,CAJICA,1
22/12/2022,25,CUNDINAMARCA,25175,CHIA,8
22/12/2022,25,CUNDINAMARCA,25200,COGUA,1
22/12/2022,25,CUNDINAMARCA,25214,COTA,1
22/12/2022,25,CUNDINAMARCA,25817,TOCANCIPA,1
22/12/2022,25,CUNDINAMARCA,25899,ZIPAQUIRA,7
23/12/2022,25,CUNDINAMARCA,25126,CAJICA,1
23/12/2022,25,CUNDINAMARCA,25175,CHIA,7
23/12/2022,25,CUNDINAMARCA,25817,TOCANCIPA,2
23/12/2022,25,CUNDINAMARCA,25899,ZIPAQUIRA,3
24/12/2022,25,CUNDINAMARCA,25126,CAJICA,1
24/12/2022,25,CUNDINAMARCA,25175,CHIA,8
24/12/2022,25,CUNDINAMARCA,25817,TOCANCIPA,1
24/12/2022,25,CUNDINAMARCA,25899,ZIPAQUIRA,2
25/12/2022,25,CUNDINAMARCA,25175,CHIA,1
25/12/2022,25,CUNDINAMARCA,25817,TOCANCIPA,1
26/12/2022,25,CUNDINAMARCA,25126,CAJICA,2
26/12/2022,25,CUNDINAMARCA,25175,CHIA,4
26/12/2022,25,CUNDINAMARCA,25214,COTA,3
26/12/2022,25,CUNDINAMARCA,25817,TOCANCIPA,1
26/12/2022,25,CUNDINAMARCA,25899,ZIPAQUIRA,2
27/12/2022,25,CUNDINAMARCA,25175,CHIA,1
27/12/2022,25,CUNDINAMARCA,25486,NEMOCON,1
27/12/2022,25,CUNDINAMARCA,25817,TOCANCIPA,3
27/12/2022,25,CUNDINAMARCA,25899,ZIPAQUIRA,6
28/12/2022,25,CUNDINAMARCA,25126,CAJICA,1
28/12/2022,25,CUNDINAMARCA,25175,CHIA,4
28/12/2022,25,CUNDINAMARCA,25214,COTA,2
28/12/2022,25,CUNDINAMARCA,25758,SOPO,2
28/12/2022,25,CUNDINAMARCA,25817,TOCANCIPA,1
28/12/2022,25,CUNDINAMARCA,25899,ZIPAQUIRA,4
29/12/2022,25,CUNDINAMARCA,25126,CAJICA,4
29/12/2022,25,CUNDINAMARCA,25175,CHIA,5
29/12/2022,25,CUNDINAMARCA,25214,COTA,3
29/12/2022,25,CUNDINAMARCA,25758,SOPO,1
30/12/2022,25,CUNDINAMARCA,25126,CAJICA,1
30/12/2022,25,CUNDINAMARCA,25175,CHIA,9
30/12/2022,25,CUNDINAMARCA,25295,GACHANCIPA,1
30/12/2022,25,CUNDINAMARCA,25799,TENJO,3
30/12/2022,25,CUNDINAMARCA,25817,TOCANCIPA,1
30/12/2022,25,CUNDINAMARCA,25899,ZIPAQUIRA,3
31/12/2022,25,CUNDINAMARCA,25126,CAJICA,1
31/12/2022,25,CUNDINAMARCA,25175,CHIA,2
31/12/2022,25,CUNDINAMARCA,25817,TOCANCIPA,1
31/12/2022,25,CUNDINAMARCA,25899,ZIPAQUIRA,1
